mean,std,min,max,skew,kurtosis,energy,peak_to_peak,zero_crossings,dominant_freq,spectral_entropy,spectral_centroid,spectral_bandwidth,spectral_flatness,fft_max,fft_mean,fft_std,fft_entropy,autocorr_peak,num_imfs,total_imf_energy,mean_inst_freq,mean_inst_amp,label
-7.451403693973151,463.79155980029304,-2359.936759254338,2861.3534787724025,0.23833555372396506,11.998047830121216,537895335.8974985,5221.290238026741,78,15.625,-222105.884038289,15.729927623987805,3.2604592028693076,1.4463161886540554e-08,373774.29384778795,4698.637369733609,22714.684145045336,4.926041215352132,0.9944735555602602,6,578111766.547964,3.434325934191838,85.70881799947601,diverging
5.352282252358766,233.995704054054,-1053.602140945668,1227.0912747183124,0.5525747564837795,8.505496109459878,136956591.10265332,2280.6934156639804,63,11.71875,-51313.06836558702,12.676465519506309,2.9879069348608676,3.570648488772635e-08,209031.21604042413,2704.660106141225,11389.158510750734,5.511372554255573,0.9935718794382121,5,148060755.02958682,3.3246876978777893,46.910484125268994,diverging
-0.005817007307481651,0.8598683064001094,-3.047032998578421,2.380668719738148,-0.2482006515293529,0.6277768672336448,1848.5183548135187,5.42770171831657,98,19.53125,0.4848306135455669,19.584414213871828,4.792004159019212,0.00035663389203638847,1266.537896755543,6.34979968739587,42.523910607990096,4.910494463102607,0.9914052852698146,7,2264.056303992043,13.279543068599272,0.23487028158115436,diverging
-0.6210467512162106,30.947478509081346,-168.62430746971967,88.19975216305457,-0.7726448747503737,6.161163132891524,2395330.3128431197,256.82405963277427,20,3.90625,-606.7283095398568,4.341607460312651,1.9743457333088619,4.169550675213485e-07,32208.805641575073,383.1714994707991,1499.8237696289586,5.771027884266283,0.9937610262120385,6,3385685.206146276,1.6321847819124085,8.457778422475101,diverging
-0.2501174941562561,72.07362891226504,-401.76824787390456,359.85030403573245,-0.19369860729252703,8.44863821752907,12986676.358359424,761.6185519096371,91,19.53125,-3987.239113576628,18.324604399380174,3.3344859580176114,2.751734120743118e-07,64447.84536783518,617.3874948553294,3550.445806195878,4.358260696422867,0.9933992908790562,6,14687967.765890693,5.107467978721134,13.357313465987742,diverging
41.19928563940131,786.891954671008,-2969.807325081722,4299.122907108125,1.1780630975136472,9.434349542425657,1552240823.6578918,7268.930232189847,40,7.8125,-892896.42998226,8.00220023544922,2.5079532641689117,4.156280404038212e-09,676612.0728024492,8664.502705611858,38489.088912040825,5.343937319428543,0.9964627799090523,4,1562679322.694937,2.1705134496415273,203.31464656419578,diverging
-0.023202302087915565,0.9683619939945737,-2.74303889202035,2.8268002041012177,0.027651613930216624,0.19493555085734515,2345.658245588314,5.569839096121568,33,7.8125,0.593864907637745,6.150315193400478,3.885979398120434,0.00017676387165946932,1182.5981167064388,8.285009219157189,47.73217912886331,5.202840491866277,0.9978943790101391,8,2547.249736664497,54.48584649020395,0.2125767445461653,diverging
-92.32063186964199,1714.744454152971,-9304.632675368834,7598.332667534266,-1.1663750032060451,13.064657369578086,7372179105.292949,16902.9653429031,30,3.90625,-3187644.9281299603,5.293265525785742,2.762391379022144,3.3634104997659276e-09,1332365.2698811907,19056.71162669597,83847.03203912533,5.337743684615947,0.9967860887542436,5,6814161603.883422,2.049892083816907,346.5047738921649,diverging
-13.948645382325838,698.0488525382137,-4021.4355398710695,3334.572172496889,-0.6562854055175115,11.73283154521954,1218666913.0947967,7356.007712367958,50,11.71875,-455304.9949740902,9.89841830586843,2.8112396682940974,1.2409987757168589e-08,564020.8458951778,8358.957854233906,33901.03572551686,5.528210563934313,0.9941681853843787,6,1229240897.370704,2.770631056589003,110.81153500414325,diverging
-0.22975152392397613,7.754832575119885,-35.78549162870963,22.567404723539173,-0.8844335964988929,5.041088269129196,150475.53507721476,58.352896352248806,25,3.90625,-17.657932915141668,4.264188420364536,2.600121849625861,4.727666827732745e-06,7570.040316860653,84.11293073552956,378.85670991802186,5.517535403095163,0.9962841185345997,7,160372.0357571391,38.492547275648754,1.6430082437929217,diverging
13.384421553891555,1024.3428337634755,-5299.342832084527,6533.074834010409,0.5106500796236804,12.278504273781106,2623643459.557298,11832.417666094936,100,19.53125,-1191870.1173239457,19.987302981494242,3.398451515002333,1.3265443946933253e-08,800085.1051076317,10488.720998399484,50140.581067819236,4.8836389410754935,0.9918186139738975,6,2960069583.521936,3.775891850866636,155.94406753332717,diverging
-0.005150310533243635,1.7373580783091755,-5.911636891924636,6.285075622528613,-0.049598797003239777,1.301431330358346,7546.09904491185,12.19671251445325,48,7.8125,0.9827122489881084,9.559729981130088,3.321367984911642,7.518972606799486e-05,2360.734366332338,16.157127159916154,85.3528553062258,5.455815679581686,0.9954760987646625,7,8347.752851748277,40.25993545270023,0.42510478503487364,diverging
0.015170642832225252,5.77980373925799,-20.815817489628447,21.428515049491377,0.05173199162065125,3.092032616255292,83515.90353186148,42.244332539119824,34,7.8125,-9.0191882261634,5.949477715530325,2.627251614510457,7.125710880570932e-06,6715.872366854244,48.75661885008049,284.84951192176123,5.0971079407504245,0.9977913896502653,7,94834.42590774542,40.819336700856354,1.2141049259963717,diverging
0.6635547066995373,15.767334956379933,-57.00919352980307,64.67287450936178,0.4576486182699277,3.638422807247764,622622.8911886594,121.68206803916485,29,3.90625,-159.19854405773222,5.1646333442635735,2.583862518827781,1.3870018179666486e-06,16395.008889746747,165.23857285811675,772.2820213854594,5.449056064883998,0.9965170530804546,6,736259.2621213706,3.3026063122798965,3.692158044246957,diverging
-0.26115434119294484,11.420107721423452,-43.67446787583977,49.31906754155356,0.012025333023987578,3.4248509815017005,326217.65489709866,92.99353541739333,84,15.625,-53.01700307205629,16.742279807101678,3.2554819202775107,4.009734385943036e-06,13506.649719456724,96.48267048499423,563.0978937184892,4.772176247440909,0.9939748276886622,6,348757.51194644085,5.444419649754219,2.6015985142445692,diverging
-2.8259730499171294,80.14476667012588,-391.41564909881106,416.3996549606266,-0.742090432264739,7.51081551491699,16077924.370719446,807.8153040594377,29,3.90625,-5920.721465951045,5.218667047572001,2.557139441737915,1.5581292431953742e-07,69136.44206441224,1026.5843198060686,3878.659088982065,5.719268382056923,0.9936501751043011,6,17698785.977023453,1.9666136900291518,15.415676083859426,diverging
-0.10265336368784253,7.641901793417252,-36.30183903262613,28.227869738838436,-0.4568126851290738,4.002617674363046,146023.00183327566,64.52970877146456,77,15.625,-12.14583696656386,15.647058017146229,2.9188585393187196,7.4314308774925545e-06,8311.729718757406,82.05512394513266,373.25086748565883,5.491371866585722,0.9925211063782599,6,154403.22318359345,5.30415029580836,1.7214178083835527,diverging
-0.299273190447081,18.817741983500508,-77.14953925327285,80.99587530396143,-0.45637666127376225,6.516265948531924,885492.4445002949,158.1454145572343,20,3.90625,-129.34253738835935,4.379333377327481,1.8974698130217065,1.3323541685180622e-06,19102.647029118165,205.72329617877958,918.364637559464,5.539125889255312,0.9959955646724951,6,904450.2074941912,45.773804446231445,3.8118935756993513,diverging
76.54372332299111,1635.2341637890022,-6395.1083657741065,8266.851169199515,1.070070818305205,10.604601207653198,6699624280.007161,14661.959534973623,27,3.90625,-4858846.482682244,4.696121681370486,2.741367581619751,3.796997876990115e-09,1260851.3655623193,18294.065314912885,79872.36466934907,5.426032652425825,0.9962751081177993,5,6396921102.585194,1.5698424642074227,302.73750919920695,diverging
0.01201736672501998,1.5072808755719775,-3.8218852145530127,4.706030191956174,0.17497117070261373,-0.07648725382135257,5680.100137420077,8.527915406509187,91,19.53125,0.9362119892581873,18.324688578143196,3.814057708470627,0.00011749919428509582,2267.2267837963664,9.135082606992615,74.81317695343726,4.385112604585831,0.9931879854110814,6,6040.975907210272,13.446364460559892,0.3962284295043146,diverging
0.01527949096559347,1.2191805132690552,-2.5204184715189126,3.1761579719275597,0.1825967122562015,-0.34461149993389917,3716.5864669479115,5.696576443446473,15,3.90625,0.5182465259197621,3.937269163254721,3.5834655251787755,0.00016940930652217467,1658.38638803891,8.500755920337033,60.37305876127722,4.968148276740726,0.999098978297253,7,4506.412500389346,76.54606802620516,0.3556751243277474,diverging
-0.03944923763860004,1.8942857310293186,-6.228792048036654,6.710739762873063,0.04700768695863349,1.0788429718020804,8974.686682828868,12.939531810909717,91,19.53125,1.055498128123524,18.08885417405443,3.676377036261196,8.350315646479978e-05,2351.0410347213597,15.724379741631349,93.4415282251011,5.03606475807537,0.9925901585880107,7,9531.484489045972,7.467207814233595,0.42605759215021866,diverging
17.651623149522553,241.4443860233749,-965.841508857095,1213.432788386551,1.1513544141491956,10.235241381539765,146517428.35504308,2179.2742972436463,26,3.90625,-51027.57564077643,5.058075373028423,2.444829731154215,3.339946026205979e-08,203553.5980506465,1959.2932099721775,11977.376020699588,4.5037334551287795,0.9991157062557959,7,132394788.10455844,1.574900987143278,37.6727151554959,diverging
-0.06804293392943701,4.13059990877556,-12.296437476005593,15.70803030169422,0.23971626757523343,2.5814127393503616,42666.21361808597,28.004467777699816,30,3.90625,-1.2602196084402024,5.700515292700546,2.7429637891572614,1.4907673341381492e-05,4783.391188451363,26.801470416633318,204.84009957622507,4.246281803524406,0.9990045210807952,6,46354.15831399171,47.51085381266734,1.0910943248636773,diverging
-0.13378201754907978,150.12043699915063,-755.5347550629895,816.9953862197458,0.11914310254873645,8.070151704466726,56340408.75611044,1572.5301412827353,91,19.53125,-21855.627468235874,18.287898889299047,3.3044664582213534,9.80959209421898e-08,132680.36628773488,1470.9077066061698,7360.494189687933,4.99995528968855,0.9926297950929517,6,62946680.77063719,4.317881416832282,28.272717683698207,diverging
-0.004345337907341111,0.4535774404586877,-1.2549522328635705,1.502283336790313,0.20593973199692173,1.247412679495369,514.3784411364584,2.7572355696538837,40,3.90625,0.19299852998889988,4.566091977842877,7.020954550687914,0.0007772355951111798,543.4414865998472,2.9734993570333654,22.485193754566183,4.568411076284992,0.9987404148970415,8,709.5496252320709,57.3934239202787,0.11437153929737973,diverging
-0.01951269928280243,13.32958404353917,-57.59708188713084,66.30026321647355,0.35828649500271825,5.90012674126586,444195.4787980183,123.8973451036044,58,11.71875,-66.50317432019116,11.368638004239688,2.82688810994701,2.5667522843712383e-06,14440.886903577239,148.950913005097,649.6227622679763,5.549946013653702,0.9935684018990687,6,474187.65741605125,5.77108361880311,2.76480166921125,diverging
-0.8690580958940327,105.38940630984408,-618.5917994329728,526.537129150404,-0.38947403739386766,9.296515959524514,27769205.560788605,1145.1289285833768,99,19.53125,-8998.749817686275,19.86774174673881,3.512109793747209,1.5032712058888307e-07,91960.12317653904,1239.6651961091231,5121.943527149205,5.495264722273952,0.9889418774899472,7,30238723.911849063,3.9638547400980477,15.329857457958994,diverging
